scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,8,"[101, 201]",Labbe+SS,"[[95777, 137212, 104549, 44590, 154848, 8165, 33578, 73956]]",[118],[0.1714038848876953],[12.933606143989188]
1,stationary,8,"[101, 201]",Labbe+SS,"[[124255, 92489, 66721, 146678, 26858, 109634, 55593, 12413]]",[91],[0.15668725967407227],[13.99924988888278]
2,stationary,8,"[101, 201]",Labbe+SS,"[[56566, 114540, 90648, 66027, 153076, 126855, 16512, 34717]]",[71],[0.12332463264465332],[14.458591287442953]
3,stationary,8,"[101, 201]",Labbe+SS,"[[112400, 66151, 133075, 7390, 54975, 160155, 91127, 37769]]",[90],[0.16145896911621094],[13.028034886275186]
4,stationary,8,"[101, 201]",Labbe+SS,"[[118703, 14847, 126506, 159227, 31033, 86970, 75582, 44820]]",[93],[0.14376354217529297],[14.6245201941764]
5,stationary,8,"[101, 201]",Labbe+SS,"[[117161, 145008, 87880, 10120, 20, 33897, 75599, 43148, 130600]]",[56],[0.12484955787658691],[18.454256650716953]
6,stationary,8,"[101, 201]",Labbe+SS,"[[128408, 98201, 29251, 146411, 63337, 109549, 10928, 45153]]",[80],[0.13187813758850098],[14.082151314763738]
7,stationary,8,"[101, 201]",Labbe+SS,"[[146158, 124221, 95592, 13856, 45607, 75053, 28869, 110385]]",[68],[0.11768484115600586],[13.723292526396193]
8,stationary,8,"[101, 201]",Labbe+SS,"[[56206, 26968, 65453, 113810, 7603, 157678, 98857, 129924]]",[74],[0.1325392723083496],[16.440384190625483]
9,stationary,8,"[101, 201]",Labbe+SS,"[[74710, 11524, 25814, 129276, 149058, 84205, 31930, 108503, 56878, 118075]]",[92],[0.21776151657104492],[18.695013442842086]
10,stationary,8,"[101, 201]",Labbe+SS,"[[38362, 77202, 112790, 152653, 6, 54199, 92652, 138975, 2696]]",[74],[0.2031698226928711],[14.43443650349532]
11,stationary,8,"[101, 201]",Labbe+SS,"[[89244, 67673, 115368, 57118, 154862, 125527, 11079, 36103]]",[67],[0.11494708061218262],[14.246037309476645]
12,stationary,8,"[101, 201]",Labbe+SS,"[[14049, 87510, 112186, 127254, 159146, 55975, 64467, 36398]]",[89],[0.1458911895751953],[13.69037764709775]
13,stationary,8,"[101, 201]",Labbe+SS,"[[109107, 14810, 90456, 63260, 49481, 130991, 144988, 31668]]",[113],[0.1847541332244873],[11.083646864938261]
14,stationary,8,"[101, 201]",Labbe+SS,"[[58124, 97157, 26569, 72310, 11467, 119170, 146498, 129529]]",[79],[0.13239622116088867],[15.118930661796345]
15,stationary,8,"[101, 201]",Labbe+SS,"[[134303, 29353, 119027, 5, 152331, 83786, 11726, 67639, 48371, 78947]]",[105],[0.23825645446777344],[15.66536320790206]
16,stationary,8,"[101, 201]",Labbe+SS,"[[31924, 135300, 114898, 42886, 144706, 68048, 15970, 88374]]",[76],[0.12286949157714844],[14.507832948288113]
17,stationary,8,"[101, 201]",Labbe+SS,"[[75377, 47269, 131170, 98644, 8821, 146241, 105608, 33250]]",[92],[0.1492619514465332],[13.445768692469834]
18,stationary,8,"[101, 201]",Labbe+SS,"[[9148, 55579, 146602, 78135, 126859, 90832, 25660, 104901]]",[112],[0.17739057540893555],[13.528537009966257]
19,stationary,8,"[101, 201]",Labbe+SS,"[[28212, 99036, 9068, 149735, 136520, 112053, 20, 73347, 44950]]",[68],[0.13422012329101562],[12.56382027050056]
20,stationary,8,"[101, 201]",Labbe+SS,"[[93799, 125799, 72439, 145262, 119187, 37720, 49456, 11964]]",[47],[0.09417843818664551],[13.236147961758151]
21,stationary,8,"[101, 201]",Labbe+SS,"[[88325, 67950, 116484, 28485, 14838, 124303, 144683, 52454]]",[92],[0.15106558799743652],[12.429317904935024]
22,stationary,8,"[101, 201]",Labbe+SS,"[[106196, 153522, 43997, 29372, 3019, 65217, 91440, 125741]]",[85],[0.15950417518615723],[13.974561470333892]
23,stationary,8,"[101, 201]",Labbe+SS,"[[145193, 34670, 43720, 11880, 125626, 78742, 86472, 111713, 85178]]",[79],[0.15888452529907227],[18.54573023956601]
24,stationary,8,"[101, 201]",Labbe+SS,"[[32987, 108305, 63715, 84087, 10986, 45, 157165, 51565, 130534]]",[76],[0.14766979217529297],[18.283239900947798]
25,stationary,8,"[101, 201]",Labbe+SS,"[[32446, 159541, 76699, 88742, 109314, 44424, 11278, 127364]]",[59],[0.11561393737792969],[10.055456365453134]
26,stationary,8,"[101, 201]",Labbe+SS,"[[64105, 11164, 56010, 147691, 34814, 86242, 132636, 111189]]",[74],[0.7184069156646729],[14.836287532466473]
27,stationary,8,"[101, 201]",Labbe+SS,"[[104762, 65309, 129558, 15019, 29314, 99081, 51246, 156002]]",[63],[0.10436201095581055],[12.775537798664358]
28,stationary,8,"[101, 201]",Labbe+SS,"[[32558, 47010, 84664, 159372, 63624, 160014, 118575, 18003, 130069, 113712]]",[93],[0.21548914909362793],[17.935800051925206]
29,stationary,8,"[101, 201]",Labbe+SS,"[[99275, 115178, 10835, 139576, 26942, 47907, 73600, 145302, 126126]]",[81],[0.17209124565124512],[17.794038232482308]
30,stationary,8,"[101, 201]",Labbe+SS,"[[35724, 132985, 84012, 55094, 159769, 1, 70045, 104405, 14354]]",[56],[0.12446379661560059],[16.075973726027083]
31,stationary,8,"[101, 201]",Labbe+SS,"[[57847, 127976, 93422, 13653, 147721, 104185, 34590, 78700]]",[116],[0.17535090446472168],[10.788555623045061]
32,stationary,8,"[101, 201]",Labbe+SS,"[[84044, 29682, 109750, 3695, 71235, 135665, 55752, 146905]]",[47],[0.08681774139404297],[13.685708334894464]
33,stationary,8,"[101, 201]",Labbe+SS,"[[133877, 67255, 160104, 17161, 31690, 56822, 109014, 86616]]",[58],[0.1014399528503418],[13.896081542968751]
34,stationary,8,"[101, 201]",Labbe+SS,"[[66079, 14760, 57081, 36320, 107978, 92031, 125944, 146520]]",[92],[0.1426832675933838],[14.52361085721762]
35,stationary,8,"[101, 201]",Labbe+SS,"[[63920, 133735, 112752, 37280, 93163, 51292, 15498, 153701]]",[74],[0.13351011276245117],[16.337067005421854]
36,stationary,8,"[101, 201]",Labbe+SS,"[[8630, 74470, 133137, 159568, 84450, 104461, 30692, 50664]]",[63],[0.11107921600341797],[14.491140380708298]
37,stationary,8,"[101, 201]",Labbe+SS,"[[28491, 86742, 155588, 124385, 117428, 64932, 18, 6713, 56614]]",[71],[0.17137718200683594],[17.306364803503055]
38,stationary,8,"[101, 201]",Labbe+SS,"[[112544, 51090, 157605, 95988, 69452, 30031, 136638, 149754, 10003]]",[160],[0.32842159271240234],[13.80901995791067]
39,stationary,8,"[101, 201]",Labbe+SS,"[[77696, 151936, 105661, 125459, 16650, 92543, 33776, 50807]]",[84],[0.16562199592590332],[15.263172806843672]
