scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[101, 101]",Labbe+SS,"[[22084, 52458, 2646, 16646, 36212, 44419]]",[26],[0.04601168632507324],[7.117082805444698]
1,stationary,6,"[101, 101]",Labbe+SS,"[[56562, 28977, 6543, 31858, 43114, 16418]]",[21],[0.02786421775817871],[7.930301115772512]
2,stationary,6,"[101, 101]",Labbe+SS,"[[52533, 34863, 46836, 14230, 2169, 45114, 27838, 47771]]",[37],[0.08158016204833984],[8.80294143185757]
3,stationary,6,"[101, 101]",Labbe+SS,"[[34281, 2241, 56271, 42313, 28948, 14202]]",[27],[0.044907569885253906],[6.871755205286611]
4,stationary,6,"[101, 101]",Labbe+SS,"[[14851, 6569, 54481, 25118, 32161, 49992]]",[22],[0.043598175048828125],[6.371555422320225]
5,stationary,6,"[101, 101]",Labbe+SS,"[[21679, 57065, 11498, 3833, 35093, 49684]]",[21],[0.038660287857055664],[7.02764477304893]
6,stationary,6,"[101, 101]",Labbe+SS,"[[54660, 21732, 13319, 47612, 39147, 6775]]",[21],[0.03668546676635742],[5.731192940060454]
7,stationary,6,"[101, 101]",Labbe+SS,"[[44255, 16434, 56401, 24128, 37790, 2872]]",[22],[0.0358433723449707],[7.157201778298559]
8,stationary,6,"[101, 101]",Labbe+SS,"[[1670, 16471, 48324, 35720, 1225, 22392, 59871]]",[43],[0.0911562442779541],[9.020782776634292]
9,stationary,6,"[101, 101]",Labbe+SS,"[[41779, 35507, 60165, 6847, 11722, 25460]]",[27],[0.04392075538635254],[7.427962399473284]
