scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[22084, 52458, 2646, 36212, 16646, 44419]]",[102363],[187.4841959476471],[6.475722853027948]
1,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[28977, 31858, 56562, 6543, 16418, 43114]]",[73240],[131.2659010887146],[6.686663181002777]
2,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[52533, 14240, 2169, 34863, 27838, 47771, 14230]]",[184719],[360.0091850757599],[7.590567224332601]
3,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[2241, 34281, 42313, 56271, 28948, 14202]]",[203428],[360.001891374588],[6.12215903442685]
4,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[14851, 33191, 6569, 54481, 32161, 25118, 49992]]",[202622],[360.0136318206787],[6.239496827361608]
5,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[21679, 35093, 11498, 57065, 49684, 3833]]",[14681],[22.579460859298706],[5.608287133320723]
6,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[54660, 21732, 6775, 47612, 39147, 13319]]",[78156],[136.01193976402283],[5.208583040520697]
7,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[44255, 24128, 16434, 37790, 2872, 56401]]",[32415],[57.52475380897522],[6.026667313528533]
8,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[16448, 35720, 48324, 22392, 1225, 16471, 59871]]",[183425],[360.02514147758484],[7.3334468086167135]
9,stationary,6,"[101, 101]",StrapGA+SS_sort_4b,"[[41779, 35507, 60165, 11722, 6847, 25460]]",[96086],[180.51855039596558],[7.057931741393437]
