scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[22084, 52458, 2646, 36212, 16646, 44419]]",[52381],[77.00899195671082],[6.475722853027948]
1,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[28977, 31858, 56562, 6543, 16418, 43114]]",[23450],[33.68911266326904],[6.686663181002777]
2,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[52533, 47348, 34863, 27027, 14230, 47771, 2169, 27838]]",[220995],[360.00173711776733],[7.869779356399384]
3,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[2241, 34281, 42313, 56271, 28948, 14202]]",[103638],[147.66800093650818],[6.12215903442685]
4,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[14851, 32385, 6569, 54481, 32161, 25118, 49992]]",[162396],[237.31413960456848],[6.299632904789236]
5,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[21679, 35093, 11498, 57065, 49684, 3833]]",[1842],[2.298745632171631],[5.608287133320723]
6,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[54660, 21732, 6775, 47612, 39147, 13319]]",[156885],[218.36524176597595],[5.208583040520697]
7,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[44255, 24128, 16434, 37790, 2872, 56401]]",[20985],[30.502784252166748],[6.026667313528533]
8,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[16344, 48324, 15847, 1225, 35720, 22392, 16471, 59871]]",[231289],[360.0165071487427],[7.499381618688602]
9,stationary,6,"[101, 101]",StrapGA_sort_4b,"[[41779, 35507, 60165, 11722, 6847, 25460]]",[74422],[118.45685076713562],[7.057931741393437]
