scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",StrapGA_4b,"[[38593, 68255, 4891, 14756, 44326, 51619, 37427, 27682, 3686]]",[211779],[360.0000114440918],[9.838772106170653]
1,stationary,7,"[100, 100]",StrapGA_4b,"[[3590, 51855, 65155, 1687, 14385, 31817, 24817, 48007, 8280]]",[219391],[360.02458691596985],[10.108865270614622]
2,stationary,7,"[100, 100]",StrapGA_4b,"[[22997, 32926, 45901, 18528, 4264, 48397, 65625, 27164, 32817, 55695]]",[211064],[360.0059003829956],[9.801554000377655]
3,stationary,7,"[100, 100]",StrapGA_4b,"[[14959, 7697, 31983, 44313, 11419, 44984, 55128, 6156, 28298, 62855, 27911]]",[215344],[360.02162861824036],[11.774614162445069]
4,stationary,7,"[100, 100]",StrapGA_4b,"[[4190, 38362, 68490, 45559, 1556, 15591, 22190, 52518, 36425, 46057]]",[212879],[360.02228021621704],[10.671503071784976]
5,stationary,7,"[100, 100]",StrapGA_4b,"[[24055, 51391, 4489, 27472, 54262, 4090, 31385, 62519, 48600, 31459, 2392, 15706]]",[201685],[360.0058240890503],[12.087390642166138]
6,stationary,7,"[100, 100]",StrapGA_4b,"[[46524, 1394, 24095, 61458, 38161, 27194, 14168, 54096, 2728, 53800]]",[186678],[360.00898694992065],[9.396243505477905]
7,stationary,7,"[100, 100]",StrapGA_4b,"[[18291, 28125, 55427, 35293, 62520, 11383, 8691, 33956, 24292, 48321, 8478]]",[205062],[360.0254967212677],[11.620486335754395]
8,stationary,7,"[100, 100]",StrapGA_4b,"[[24757, 41855, 68694, 12128, 5511, 37861, 64184, 58209]]",[242039],[360.00917506217957],[9.481011695861817]
9,stationary,7,"[100, 100]",StrapGA_4b,"[[38602, 64828, 41628, 15301, 52401, 21469, 5673, 68361]]",[221203],[360.01566910743713],[8.56924071788788]
10,stationary,7,"[100, 100]",StrapGA_4b,"[[54306, 48127, 54483, 35025, 7561, 58692, 15493, 41908, 68221, 22771, 5561, 58476]]",[197098],[360.02122163772583],[12.30768141746521]
11,stationary,7,"[100, 100]",StrapGA_4b,"[[27556, 8396, 15586, 53926, 2096, 68388, 44257, 37719, 41768]]",[212410],[360.0047652721405],[10.25158718109131]
