scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",Labbe+S,"[[31, 37427, 68255, 17, 3686, 14756, 44326, 51619, 27682]]",[80],[0.2094573974609375],[11.429859886169433]
1,stationary,7,"[100, 100]",Labbe+S,"[[2996, 65155, 51855, 1390, 14385, 31817, 24817, 48007, 8280]]",[82],[0.18546509742736816],[10.57245566368103]
2,stationary,7,"[100, 100]",Labbe+S,"[[0, 48397, 18528, 4264, 16, 32817, 65625, 27164, 55695]]",[64],[0.13742637634277344],[10.8512948513031]
3,stationary,7,"[100, 100]",Labbe+S,"[[25, 11419, 31983, 5, 55128, 44984, 6156, 28389, 62855, 27911]]",[81],[0.17725372314453125],[12.148524441719054]
4,stationary,7,"[100, 100]",Labbe+S,"[[24, 1556, 15591, 52518, 22190, 36425, 68490, 46057]]",[55],[0.11562204360961914],[9.545747203826904]
5,stationary,7,"[100, 100]",Labbe+S,"[[15706, 7266, 24, 31459, 62519, 48600, 8528, 27472, 54262, 2392]]",[185],[0.4131357669830322],[12.685557584762574]
6,stationary,7,"[100, 100]",Labbe+S,"[[46524, 33, 2728, 17, 61458, 53800, 14168, 38161, 27194]]",[110],[0.23084163665771484],[9.634218912124632]
7,stationary,7,"[100, 100]",Labbe+S,"[[13, 48321, 55427, 31895, 38364, 62520, 11383, 24292, 36972, 38294, 7161, 33956, 8478]]",[188],[0.4230222702026367],[12.48536846160889]
8,stationary,7,"[100, 100]",Labbe+S,"[[24757, 41855, 3, 64184, 12128, 37861, 5511, 58209]]",[47],[0.09454822540283203],[10.818736896514892]
9,stationary,7,"[100, 100]",Labbe+S,"[[38602, 41628, 21469, 37, 15301, 52401, 5673, 68361]]",[36],[0.07356476783752441],[8.64159390449524]
10,stationary,7,"[100, 100]",Labbe+S,"[[38, 22771, 9, 41908, 58627, 35025, 5561, 58476, 68221, 15493]]",[108],[0.24231767654418945],[10.874935688972473]
11,stationary,7,"[100, 100]",Labbe+S,"[[27556, 8, 53926, 2096, 68388, 15586, 24, 37719, 41768]]",[61],[0.13261198997497559],[11.094023170471191]
12,stationary,7,"[100, 100]",Labbe+S,"[[58296, 17823, 68456, 26, 24286, 35355, 51569, 8689, 42315]]",[75],[0.1543748378753662],[10.334849224090577]
13,stationary,7,"[100, 100]",Labbe+S,"[[25, 18673, 14, 8702, 51858, 34707, 61828, 55979, 23069, 41801]]",[116],[0.24326705932617188],[12.306898841857908]
14,stationary,7,"[100, 100]",Labbe+S,"[[4625, 23, 51914, 48218, 9, 24487, 64255, 18077, 31478]]",[75],[0.15116357803344727],[10.7499112033844]
15,stationary,7,"[100, 100]",Labbe+S,"[[28, 26886, 7656, 52261, 31393, 15127, 68615, 41923]]",[59],[0.12790632247924805],[10.555132446289061]
16,stationary,7,"[100, 100]",Labbe+S,"[[9, 55065, 22358, 46099, 66526, 18, 7959, 12894, 33526]]",[64],[0.1381990909576416],[10.278629226684568]
17,stationary,7,"[100, 100]",Labbe+S,"[[0, 18087, 67557, 55091, 48018, 21560, 34855, 1505, 25226]]",[60],[0.12001824378967285],[9.817369832992553]
18,stationary,7,"[100, 100]",Labbe+S,"[[14, 51584, 12457, 65455, 38281, 3814, 65559, 44387, 28210]]",[77],[0.1642913818359375],[10.688341116905212]
19,stationary,7,"[100, 100]",Labbe+S,"[[0, 41360, 14165, 27260, 51922, 33995, 27578, 40, 8418, 45422, 61367]]",[228],[0.48059749603271484],[12.93069885253906]
20,stationary,7,"[100, 100]",Labbe+S,"[[29, 8527, 58095, 23555, 65221, 41919, 14794, 16, 32867, 27967]]",[85],[0.18319320678710938],[12.010387802124024]
21,stationary,7,"[100, 100]",Labbe+S,"[[9, 2095, 30, 42324, 65068, 28583, 31660, 15803, 57755]]",[78],[0.16440200805664062],[11.465190963745115]
22,stationary,7,"[100, 100]",Labbe+S,"[[34426, 1718, 24, 58527, 28663, 16194, 62387, 22259, 46165]]",[68],[0.14380216598510742],[11.114252738952636]
23,stationary,7,"[100, 100]",Labbe+S,"[[1, 35926, 13089, 51858, 1519, 24558, 48455, 27198, 65461]]",[67],[0.14069843292236328],[11.084956531524657]
24,stationary,7,"[100, 100]",Labbe+S,"[[31856, 2195, 32025, 61363, 45357, 7, 47728, 57762, 24969, 16098]]",[114],[0.24660778045654297],[10.782821955680848]
25,stationary,7,"[100, 100]",Labbe+S,"[[41960, 34693, 64658, 13, 18573, 51487, 8606, 34523, 25793]]",[98],[0.212294340133667],[9.273633494377137]
26,stationary,7,"[100, 100]",Labbe+S,"[[6990, 38460, 65459, 55017, 48528, 21464, 11692, 31825, 21555, 65159, 28360, 62060, 26060]]",[206],[0.44363856315612793],[14.717654256820682]
27,stationary,7,"[100, 100]",Labbe+S,"[[31492, 32, 61363, 47296, 28168, 14265, 52924, 6524]]",[61],[0.11652159690856934],[9.09306444644928]
28,stationary,7,"[100, 100]",Labbe+S,"[[2, 26526, 19, 44056, 66756, 12322, 52586, 38283, 5384]]",[86],[0.178513765335083],[10.682636508941648]
29,stationary,7,"[100, 100]",Labbe+S,"[[12, 44266, 61557, 7556, 51492, 31726, 28709, 14504, 7278]]",[86],[0.1869354248046875],[11.912889137268065]
30,stationary,7,"[100, 100]",Labbe+S,"[[32360, 19, 3567, 30, 26864, 47692, 12796, 64328, 31423, 57528]]",[193],[0.41043853759765625],[10.647721261978148]
31,stationary,7,"[100, 100]",Labbe+S,"[[14, 42394, 36791, 56959, 17227, 64426, 21523, 3260]]",[62],[0.1198265552520752],[10.138686923980712]
32,stationary,7,"[100, 100]",Labbe+S,"[[20, 28300, 68627, 15414, 51608, 25, 4766, 47471, 31566]]",[63],[0.12715911865234375],[10.417967829704285]
33,stationary,7,"[100, 100]",Labbe+S,"[[10, 47758, 34977, 58485, 27723, 1607, 32864, 5691, 62795, 12722]]",[119],[0.25730013847351074],[11.946194057464602]
34,stationary,7,"[100, 100]",Labbe+S,"[[41522, 16, 64426, 17314, 4192, 51383, 37163, 22556]]",[60],[0.1255629062652588],[8.983764309883119]
35,stationary,7,"[100, 100]",Labbe+S,"[[24, 24855, 58222, 36695, 52922, 7428, 41861, 36, 13893, 68663]]",[77],[0.17429256439208984],[13.121477165222167]
36,stationary,7,"[100, 100]",Labbe+S,"[[3, 41712, 64387, 17, 57924, 32059, 16559, 27797, 4415]]",[96],[0.19984126091003418],[8.714590249061585]
37,stationary,7,"[100, 100]",Labbe+S,"[[46356, 34885, 3, 61891, 17688, 52158, 61401, 26923, 54226, 21974, 58719, 4112]]",[174],[0.39444470405578613],[13.859861903190613]
38,stationary,7,"[100, 100]",Labbe+S,"[[31, 4893, 12159, 23723, 45558, 67617, 37890, 52090]]",[52],[0.10469293594360352],[9.327102036476136]
39,stationary,7,"[100, 100]",Labbe+S,"[[48722, 15627, 1362, 21816, 31889, 58662, 68695, 5975, 32873]]",[64],[0.1340315341949463],[11.053213943243026]
