scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[100, 100]",Labbe,"[[37956, 17496, 44326, 51619, 37427, 68255, 4395, 14756, 27682, 3686]]",[232],[0.4371616840362549],[11.125006942749021]
1,stationary,7,"[100, 100]",Labbe,"[[4596, 65155, 51855, 14824, 31817, 3384, 7922, 14385, 24817, 8493, 47820, 8280, 48007]]",[158],[0.29544663429260254],[12.168407144546508]
2,stationary,7,"[100, 100]",Labbe,"[[21895, 48616, 55695, 21389, 32817, 65625, 47060, 18528, 4264, 48397, 27164]]",[351],[0.6647799015045166],[12.19234179973602]
3,stationary,7,"[100, 100]",Labbe,"[[15164, 31983, 8191, 45293, 55128, 11419, 6156, 44984, 27985, 62855, 27911]]",[165],[0.3178582191467285],[12.448392357826233]
4,stationary,7,"[100, 100]",Labbe,"[[11715, 41483, 1556, 15591, 52518, 38061, 68490, 44561, 22190, 36425, 46057]]",[221],[0.43011474609375],[12.116870384216309]
5,stationary,7,"[100, 100]",Labbe,"[[15706, 8160, 25175, 48688, 31459, 62519, 48600, 24366, 28727, 54262, 2392, 27472]]",[590],[1.1100714206695557],[13.805555324554442]
6,stationary,7,"[100, 100]",Labbe,"[[46524, 2992, 2996, 21369, 14168, 2097, 37591, 24797, 61458, 38161, 51826, 8189, 51600, 2728, 27194, 53800]]",[1773],[3.3645131587982178],[15.07153987288475]
7,stationary,7,"[100, 100]",Labbe,"[[28326, 55427, 18697, 31599, 24292, 11828, 48321, 8478, 34255, 11584, 62520, 11383, 33956]]",[298],[0.5563042163848877],[14.953404099941253]
8,stationary,7,"[100, 100]",Labbe,"[[24757, 41855, 8593, 64184, 12128, 5511, 37861, 58209]]",[47],[0.08270430564880371],[10.42490650177002]
9,stationary,7,"[100, 100]",Labbe,"[[38602, 41628, 21469, 64426, 64628, 15301, 52401, 5673, 68361]]",[76],[0.1440293788909912],[9.519725205898284]
10,stationary,7,"[100, 100]",Labbe,"[[47725, 54286, 35025, 8697, 58564, 15493, 41908, 8192, 68221, 22771, 5561, 58476]]",[488],[0.9168686866760254],[13.147856845855715]
11,stationary,7,"[100, 100]",Labbe,"[[27556, 8295, 15586, 53926, 2096, 68388, 48023, 32561, 34559, 41768, 37719]]",[82],[0.14615321159362793],[11.616214876174926]
12,stationary,7,"[100, 100]",Labbe,"[[15862, 58093, 17823, 68456, 55657, 8689, 42315, 24286, 54259, 31483, 55119, 35355, 51569]]",[181],[0.33364248275756836],[14.429888660907746]
13,stationary,7,"[100, 100]",Labbe,"[[28310, 31401, 61828, 34959, 41801, 18673, 1871, 35420, 25655, 8702, 25665, 23061, 55979, 23069, 34707]]",[3239],[5.950885772705078],[14.730734958648682]
14,stationary,7,"[100, 100]",Labbe,"[[4625, 14988, 64255, 31478, 51914, 48218, 27861, 17690, 24487, 18077]]",[66],[0.11698317527770996],[10.028887224197389]
15,stationary,7,"[100, 100]",Labbe,"[[35499, 15127, 35097, 68525, 41923, 68615, 27855, 58686, 31393, 1660, 25893, 7656, 52261, 26886]]",[310],[0.5597801208496094],[14.438317923545839]
16,stationary,7,"[100, 100]",Labbe,"[[15057, 27699, 34888, 7959, 43419, 66526, 42126, 51897, 22358, 47787, 33526, 51391, 14098, 55065, 12894, 46099]]",[1571],[2.795133113861084],[15.048449974060059]
17,stationary,7,"[100, 100]",Labbe,"[[5657, 18087, 55091, 38659, 1505, 64528, 48018, 65556, 25226, 32069, 67557, 34855]]",[102],[0.18201446533203125],[12.470507555007934]
18,stationary,7,"[100, 100]",Labbe,"[[46024, 21556, 51584, 28719, 12457, 6559, 44387, 32528, 5516, 65559, 28210, 38281, 3814]]",[417],[0.7377958297729492],[14.761040964126588]
