scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[100, 100]",Labbe+SS,"[[13211, 5081, 47215, 31581, 21947, 18171, 51810, 23347]]",[48],[0.12591838836669922],[9.780462598800659]
1,stationary,6,"[100, 100]",Labbe+SS,"[[11478, 51509, 34611, 18501, 21680, 48355, 25275, 2166]]",[53],[0.13599896430969238],[8.447401037216187]
2,stationary,6,"[100, 100]",Labbe+SS,"[[48244, 5267, 18473, 22176, 51547, 32912, 26403, 4473]]",[50],[0.11824822425842285],[8.559642140865327]
3,stationary,6,"[100, 100]",Labbe+SS,"[[17584, 34573, 56614, 14, 32646, 42476, 7147, 23611]]",[57],[0.1361088752746582],[9.39915274143219]
4,stationary,6,"[100, 100]",Labbe+SS,"[[11475, 47976, 5944, 38108, 52215, 11478, 34384, 17406, 21478, 32949, 23885, 31855]]",[76],[0.16545319557189941],[12.710856494903565]
5,stationary,6,"[100, 100]",Labbe+SS,"[[32144, 22, 58448, 48413, 5551, 27381, 4212, 13974]]",[35],[0.07317042350769043],[8.505115032196045]
6,stationary,6,"[100, 100]",Labbe+SS,"[[5093, 58509, 17, 16, 48160, 17, 31644, 21477, 12207, 34949, 21957]]",[203],[0.45763444900512695],[11.394881730079652]
7,stationary,6,"[100, 100]",Labbe+SS,"[[16, 25250, 41752, 58247, 31902, 18590, 5110, 31512, 14581, 38377]]",[56],[0.12771868705749512],[11.767597899436948]
8,stationary,6,"[100, 100]",Labbe+SS,"[[21744, 31779, 45453, 9, 5985, 11611, 55314]]",[27],[0.055495500564575195],[9.860705432891844]
9,stationary,6,"[100, 100]",Labbe+SS,"[[15397, 4844, 41549, 28166, 58597, 32389]]",[23],[0.0477900505065918],[7.274388427734375]
10,stationary,6,"[100, 100]",Labbe+SS,"[[26782, 19, 13951, 21, 2003, 48512, 16, 55214, 38345]]",[43],[0.09595561027526855],[11.3058664560318]
11,stationary,6,"[100, 100]",Labbe+SS,"[[26148, 47179, 51510, 14508, 18, 3577, 32747, 18, 38411, 42547, 37500]]",[53],[0.11661219596862793],[11.74181336402893]
12,stationary,6,"[100, 100]",Labbe+SS,"[[28350, 54746, 15175, 6110, 31847, 42407]]",[21],[0.03941679000854492],[7.521499557495117]
13,stationary,6,"[100, 100]",Labbe+SS,"[[51658, 19, 11604, 47981, 4812, 24752, 38552]]",[38],[0.09768867492675781],[8.807146415710449]
14,stationary,6,"[100, 100]",Labbe+SS,"[[6, 58550, 31445, 11503, 25553, 17915, 47985, 2709]]",[43],[0.09449553489685059],[11.22098403930664]
15,stationary,6,"[100, 100]",Labbe+SS,"[[24645, 37008, 4, 48147, 7278, 13679, 51549, 4, 15777, 2289]]",[49],[0.1041707992553711],[11.289969358444212]
16,stationary,6,"[100, 100]",Labbe+SS,"[[52115, 15510, 24777, 45446, 22144, 8410, 31782, 8178]]",[35],[0.0798044204711914],[8.44905830860138]
17,stationary,6,"[100, 100]",Labbe+SS,"[[12, 46315, 2815, 21485, 14579, 34645, 57544, 16877, 22379]]",[48],[0.10007882118225098],[9.513560981750487]
18,stationary,6,"[100, 100]",Labbe+SS,"[[1, 55175, 38359, 16906, 3709, 21580, 42646, 11, 12, 12078, 28505]]",[53],[0.11538910865783691],[12.050718050003052]
19,stationary,6,"[100, 100]",Labbe+SS,"[[26, 48609, 32352, 5672, 58553, 25711, 12798]]",[37],[0.07387804985046387],[8.132664103507995]
