scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[100, 100]",StrapGA+S_4b,"[[14876, 0, 47215, 51810, 31581, 23347, 18171, 5081]]",[183501],[360.0128779411316],[8.052704350948334]
1,stationary,6,"[100, 100]",StrapGA+S_4b,"[[21, 13178, 51509, 34611, 18501, 25275, 48355, 2166]]",[185433],[360.0224850177765],[7.39725736618042]
2,stationary,6,"[100, 100]",StrapGA+S_4b,"[[10, 4473, 9, 51547, 18473, 48244, 32912, 26403]]",[195763],[360.0187602043152],[7.1783378791809085]
3,stationary,6,"[100, 100]",StrapGA+S_4b,"[[17584, 34579, 23, 56614, 7147, 23611, 32646, 42476]]",[168058],[360.00381326675415],[8.014950413703918]
4,stationary,6,"[100, 100]",StrapGA+S_4b,"[[15644, 47976, 4876, 31876, 52215, 17406, 5944, 24876, 31855, 23885]]",[166179],[360.0194981098175],[9.262921266555786]
5,stationary,6,"[100, 100]",StrapGA+S_4b,"[[24, 58448, 48413, 1, 27381, 4212, 32144, 13974]]",[190474],[360.0163736343384],[7.1365503883361825]
6,stationary,6,"[100, 100]",StrapGA+S_4b,"[[5093, 58509, 16, 15252, 48160, 21957, 12207, 34949]]",[173049],[360.0007588863373],[7.415460591316223]
7,stationary,6,"[100, 100]",StrapGA+S_4b,"[[4912, 15382, 38377, 58247, 25250, 41752, 14581, 5110]]",[194948],[360.0130047798157],[7.684171760082244]
8,stationary,6,"[100, 100]",StrapGA+S_4b,"[[21744, 31779, 0, 11611, 45453, 55314, 5985]]",[198622],[360.01295471191406],[7.443420257568359]
9,stationary,6,"[100, 100]",StrapGA+S_4b,"[[4844, 41549, 54981, 28166, 58597, 15397, 32389]]",[197151],[360.1717538833618],[6.619589500427245]
10,stationary,6,"[100, 100]",StrapGA+S_4b,"[[26782, 4, 55214, 38345, 13951, 48512, 2003]]",[192761],[360.0216152667999],[8.365445504188537]
11,stationary,6,"[100, 100]",StrapGA+S_4b,"[[26148, 36578, 29, 42547, 51510, 14508, 3577, 37500]]",[189461],[360.0140235424042],[7.576754932403565]
12,stationary,6,"[100, 100]",StrapGA+S_4b,"[[27, 28350, 54746, 15175, 6110, 31847, 42407]]",[199361],[360.0233635902405],[7.331292204856872]
13,stationary,6,"[100, 100]",StrapGA+S_4b,"[[4780, 51658, 4781, 24752, 38552, 11604, 47981, 4812]]",[186860],[360.02569794654846],[7.939389038085937]
14,stationary,6,"[100, 100]",StrapGA+S_4b,"[[9, 58550, 6, 25553, 17915, 47985, 31445, 2709]]",[199951],[360.00984501838684],[7.926727333068847]
15,stationary,6,"[100, 100]",StrapGA+S_4b,"[[9, 51549, 24645, 2289, 37008, 48147, 15777]]",[192114],[360.00282526016235],[6.739757795333863]
16,stationary,6,"[100, 100]",StrapGA+S_4b,"[[15510, 24577, 18, 45446, 22144, 8178, 31782, 52115]]",[196613],[360.0233154296875],[7.534036202430726]
17,stationary,6,"[100, 100]",StrapGA+S_4b,"[[15074, 12, 34645, 16877, 46315, 2815, 57544, 22379]]",[187649],[360.0264501571655],[7.376003093719483]
18,stationary,6,"[100, 100]",StrapGA+S_4b,"[[3, 55175, 12, 38359, 28505, 12078, 42646, 3709]]",[200123],[360.0001037120819],[7.291622962951661]
19,stationary,6,"[100, 100]",StrapGA+S_4b,"[[16, 5672, 58553, 48609, 25711, 12798, 32352]]",[197413],[360.00066566467285],[7.1643621397018435]
20,stationary,6,"[100, 100]",StrapGA+S_4b,"[[8482, 14606, 35845, 44977, 52047, 12077, 22607, 8302]]",[172037],[360.0220983028412],[8.249081535339355]
21,stationary,6,"[100, 100]",StrapGA+S_4b,"[[11, 58247, 38377, 1945, 44965, 16708, 23503]]",[186172],[360.0149474143982],[7.0984354591369625]
22,stationary,6,"[100, 100]",StrapGA+S_4b,"[[14, 58185, 5286, 12173, 38414, 27856, 42215]]",[204154],[360.0199394226074],[8.329874992370605]
23,stationary,6,"[100, 100]",StrapGA+S_4b,"[[45554, 26, 2644, 32110, 18452, 27310, 42581, 4851, 57481]]",[173141],[360.02853083610535],[8.964135971069336]
24,stationary,6,"[100, 100]",StrapGA+S_4b,"[[19, 28352, 15257, 8500, 45287, 52054, 31991]]",[186395],[360.0116755962372],[8.061100120544433]
25,stationary,6,"[100, 100]",StrapGA+S_4b,"[[15184, 27, 26244, 58280, 5, 5273, 11555, 18, 42411, 36410]]",[184782],[360.00261330604553],[7.239716433286667]
26,stationary,6,"[100, 100]",StrapGA+S_4b,"[[52278, 14, 0, 12144, 38397, 42307, 54575, 21473, 7447]]",[186428],[360.02171659469604],[8.827511568069458]
27,stationary,6,"[100, 100]",StrapGA+S_4b,"[[8, 28, 6278, 23944, 7067, 41495, 35604, 58599, 42715, 11884]]",[174609],[360.00931692123413],[8.864362668991088]
28,stationary,6,"[100, 100]",StrapGA+S_4b,"[[8, 42806, 32244, 5146, 51577, 24476, 15810]]",[204520],[360.00587606430054],[6.307632112503052]
29,stationary,6,"[100, 100]",StrapGA+S_4b,"[[25, 22113, 7, 38072, 3755, 51484, 48109, 14995]]",[193110],[360.0004618167877],[6.912928457260132]
30,stationary,6,"[100, 100]",StrapGA+S_4b,"[[3, 41485, 17984, 32046, 27948, 54412, 4780]]",[209132],[360.0171854496002],[6.697876853942871]
31,stationary,6,"[100, 100]",StrapGA+S_4b,"[[11, 23, 32207, 53245, 14075, 27167, 8208, 45110]]",[188518],[360.0093071460724],[7.570831413269043]
32,stationary,6,"[100, 100]",StrapGA+S_4b,"[[0, 37602, 27662, 14585, 54514, 41590, 3247]]",[189115],[360.0250325202942],[7.183836016654968]
33,stationary,6,"[100, 100]",StrapGA+S_4b,"[[41511, 15008, 28612, 34577, 7855, 51845]]",[214733],[360.01376938819885],[5.698299803733825]
34,stationary,6,"[100, 100]",StrapGA+S_4b,"[[38152, 55246, 3878, 24212, 11949, 47301, 38167]]",[190065],[360.0174810886383],[7.279728603363037]
35,stationary,6,"[100, 100]",StrapGA+S_4b,"[[10, 21, 11715, 4585, 22256, 56314, 45347, 38273]]",[181529],[360.00410866737366],[8.007425899505614]
36,stationary,6,"[100, 100]",StrapGA+S_4b,"[[4915, 41509, 18144, 38073, 21451, 57911, 4856, 14614]]",[173117],[360.0052900314331],[10.162392072677612]
37,stationary,6,"[100, 100]",StrapGA+S_4b,"[[18, 15477, 51615, 41585, 3045, 16062, 24495, 37397]]",[176273],[360.0118565559387],[8.341380281448364]
38,stationary,6,"[100, 100]",StrapGA+S_4b,"[[53714, 13885, 41550, 2, 34444, 8054, 27405]]",[203374],[360.0108733177185],[5.011788864135742]
39,stationary,6,"[100, 100]",StrapGA+S_4b,"[[25309, 8586, 25, 7963, 58302, 41490, 34780, 11653, 34768]]",[175316],[360.00546884536743],[6.484949479103088]
