scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[100, 100]",Labbe,"[[23415, 18171, 5081, 47215, 31581, 51549, 24450, 51810, 23347]]",[41],[0.08309388160705566],[10.80797857284546]
1,stationary,6,"[100, 100]",Labbe,"[[12783, 11574, 51509, 34611, 18501, 45046, 25275, 48355, 2166]]",[147],[0.27613186836242676],[8.09019907951355]
2,stationary,6,"[100, 100]",Labbe,"[[48244, 1545, 18473, 38012, 54545, 32912, 26403, 5374, 51547, 4473]]",[82],[0.16217994689941406],[10.794423360824585]
3,stationary,6,"[100, 100]",Labbe,"[[17584, 34584, 56614, 22844, 21579, 32646, 4477, 42909, 7147, 44681, 23611, 42476]]",[161],[0.33139634132385254],[12.193199105262755]
4,stationary,6,"[100, 100]",Labbe,"[[16047, 47976, 15644, 18607, 5944, 31679, 52215, 17406, 25076, 31855, 23885]]",[121],[0.23033571243286133],[10.332906370162963]
5,stationary,6,"[100, 100]",Labbe,"[[32144, 5466, 28478, 4212, 13974, 58515, 27381, 48144, 48545, 45345, 58448, 48413]]",[122],[0.24791407585144043],[10.403325915336609]
6,stationary,6,"[100, 100]",Labbe,"[[5093, 58509, 38548, 22209, 17977, 34949, 48446, 21957, 12207, 48160]]",[223],[0.44838595390319824],[11.179308919906616]
7,stationary,6,"[100, 100]",Labbe,"[[24553, 31461, 58247, 25250, 5315, 14581, 5110, 38377, 41752]]",[118],[0.24918365478515625],[10.15405062198639]
8,stationary,6,"[100, 100]",Labbe,"[[21744, 31779, 45453, 5282, 11611, 55314, 5985]]",[24],[0.059125661849975586],[8.09091528892517]
9,stationary,6,"[100, 100]",Labbe,"[[4844, 41549, 28166, 15397, 58597, 32389]]",[23],[0.03221011161804199],[7.004420318603515]
10,stationary,6,"[100, 100]",Labbe,"[[26782, 5111, 48512, 3183, 55214, 38345, 13951, 2003]]",[57],[0.09856510162353516],[9.151659417152405]
11,stationary,6,"[100, 100]",Labbe,"[[26148, 32849, 37277, 42547, 51510, 14508, 3577, 37500]]",[84],[0.14502358436584473],[8.087487144470215]
12,stationary,6,"[100, 100]",Labbe,"[[28350, 54746, 15175, 6110, 31847, 42407]]",[21],[0.030388832092285156],[7.521499557495117]
13,stationary,6,"[100, 100]",Labbe,"[[51658, 4877, 4984, 24752, 38552, 11604, 47981, 4812]]",[115],[0.20438432693481445],[7.748645973205566]
14,stationary,6,"[100, 100]",Labbe,"[[15671, 58550, 31445, 21508, 17915, 25553, 47985, 2709]]",[51],[0.08770394325256348],[10.868329401016236]
15,stationary,6,"[100, 100]",Labbe,"[[37008, 24645, 11878, 51549, 1907, 48147, 15777, 2289]]",[47],[0.0821375846862793],[8.494305114746094]
16,stationary,6,"[100, 100]",Labbe,"[[15510, 52115, 24678, 45446, 22144, 38410, 8178, 31782]]",[37],[0.06468892097473145],[8.556301140785218]
17,stationary,6,"[100, 100]",Labbe,"[[38546, 16877, 34645, 57544, 21653, 2815, 46315, 22379]]",[46],[0.07846927642822266],[8.712195072174072]
18,stationary,6,"[100, 100]",Labbe,"[[23077, 42646, 7286, 8476, 25478, 12078, 3709, 27675, 28278, 55175, 28570, 28484, 38455, 28505, 38359]]",[466],[0.8636724948883057],[11.755584936141968]
