scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[53611, 25245, 18171, 5081, 47215, 31581, 51810, 23347]]",[168415],[360.0277760028839],[9.087092838287354]
1,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[45244, 12778, 51509, 34611, 18501, 25275, 48355, 2166]]",[166741],[360.02097272872925],[7.428114976882934]
2,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[21979, 51547, 48244, 5474, 18473, 32912, 26403, 4473]]",[174151],[360.01587986946106],[7.69944272518158]
3,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[17584, 34581, 56614, 4, 23611, 32646, 42476, 7147]]",[187224],[360.0006170272827],[8.916622834205628]
4,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[31783, 52215, 15214, 47976, 5944, 25084, 31855, 23885, 17406]]",[161685],[360.01227617263794],[8.89794011116028]
5,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[28478, 4212, 32144, 13974, 22, 58448, 48413, 27381]]",[173480],[360.0188088417053],[7.5502379035949705]
6,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[5093, 21981, 11815, 58509, 34949, 48160, 21957, 12207]]",[165827],[360.01077008247375],[8.070928092002868]
7,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[4913, 24348, 14581, 38377, 58247, 25250, 5110, 41752]]",[180679],[360.028023481369],[7.839316401481629]
8,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[21744, 31779, 4893, 45453, 11611, 5985, 55314]]",[179710],[360.01099848747253],[7.4868104362487795]
9,stationary,6,"[100, 100]",StrapGA+SS_sort_4b,"[[4844, 41549, 55079, 28166, 58597, 15397, 32389]]",[181741],[360.015700340271],[6.6135312271118165]
