scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,6,"[100, 100]",Labbe+S,"[[11, 18171, 5081, 47215, 31581, 51810, 23347]]",[40],[0.08034086227416992],[8.34829137802124]
1,stationary,6,"[100, 100]",Labbe+S,"[[16, 18501, 51509, 34611, 44745, 25275, 48355, 2166]]",[38],[0.10565304756164551],[7.899035749435425]
2,stationary,6,"[100, 100]",Labbe+S,"[[10, 4473, 51547, 18473, 32912, 26403, 48244]]",[73],[0.1589643955230713],[7.435954189300537]
3,stationary,6,"[100, 100]",Labbe+S,"[[17584, 22373, 24, 7147, 32005, 56614, 12, 42476, 32646, 23611]]",[137],[0.36120009422302246],[11.85844509601593]
4,stationary,6,"[100, 100]",Labbe+S,"[[2073, 16246, 47976, 38215, 52215, 5115, 23885, 31855, 14753, 18510, 5944, 17406]]",[195],[0.4442288875579834],[13.044632859230042]
5,stationary,6,"[100, 100]",Labbe+S,"[[32144, 2, 13974, 58477, 48413, 58448, 27381, 4212]]",[56],[0.1250467300415039],[8.530468463897705]
6,stationary,6,"[100, 100]",Labbe+S,"[[5093, 58509, 16, 48160, 15154, 21957, 12207, 34949]]",[46],[0.0988163948059082],[7.536254992485047]
7,stationary,6,"[100, 100]",Labbe+S,"[[16, 25250, 41752, 58247, 1, 14581, 38377, 5110]]",[51],[0.11699843406677246],[9.781910152435302]
8,stationary,6,"[100, 100]",Labbe+S,"[[21744, 31779, 45453, 9, 5985, 55314, 11611]]",[24],[0.051349639892578125],[8.466158542633055]
9,stationary,6,"[100, 100]",Labbe+S,"[[4844, 41549, 28166, 58597, 15397, 32389]]",[23],[0.039273977279663086],[6.788445739746093]
10,stationary,6,"[100, 100]",Labbe+S,"[[26782, 4, 55214, 38345, 13951, 48512, 2003]]",[32],[0.08399510383605957],[8.365445504188537]
11,stationary,6,"[100, 100]",Labbe+S,"[[26148, 18, 42547, 51510, 14508, 3577, 37500]]",[42],[0.11156725883483887],[7.703881187438965]
12,stationary,6,"[100, 100]",Labbe+S,"[[28350, 54746, 15175, 6110, 31847, 42407]]",[21],[0.036771535873413086],[7.521499557495117]
13,stationary,6,"[100, 100]",Labbe+S,"[[51658, 19, 11604, 47981, 4812, 24752, 38552]]",[43],[0.13247084617614746],[8.807146415710449]
14,stationary,6,"[100, 100]",Labbe+S,"[[8, 58550, 25553, 17915, 31445, 47985, 2709]]",[36],[0.06609559059143066],[9.26881191253662]
15,stationary,6,"[100, 100]",Labbe+S,"[[24645, 37008, 4, 48147, 15777, 51549, 2289]]",[33],[0.06721138954162598],[7.300078754425049]
16,stationary,6,"[100, 100]",Labbe+S,"[[52115, 15510, 28596, 45446, 22144, 4, 31782, 8178]]",[39],[0.07792210578918457],[9.796682038307189]
17,stationary,6,"[100, 100]",Labbe+S,"[[12, 46315, 2815, 38045, 16877, 34645, 57544, 22379]]",[49],[0.10251855850219727],[8.126955070495605]
18,stationary,6,"[100, 100]",Labbe+S,"[[11, 12078, 42646, 3709, 55175, 38359, 28505]]",[42],[0.08278965950012207],[7.941980476379395]
19,stationary,6,"[100, 100]",Labbe+S,"[[26, 48609, 32352, 5672, 25711, 58553, 12798]]",[39],[0.06921648979187012],[8.218180232048034]
