scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[67685, 55808, 4468, 26011]]",[3700],[6.799559116363525],[5.5535329195532475]
1,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[53761, 3488, 77334, 32598, 46946]]",[21325],[40.77670884132385],[7.10538894351166]
2,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[6785, 46627, 77491, 30015]]",[12795],[23.95459294319153],[6.591950943446396]
3,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[66845, 46588, 15210, 27196]]",[1119],[1.8395068645477295],[4.828393556575964]
4,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[44046, 73997, 9412, 34858]]",[1136],[2.0697021484375],[6.593506339044855]
5,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[13550, 67180, 25113, 48985]]",[6271],[11.87543249130249],[6.54275026226988]
6,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[46126, 11413, 65774, 35564, 6164, 52998]]",[124271],[241.97240281105042],[8.43768717699712]
7,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[32203, 14843, 48377, 68129, 52349]]",[6209],[12.639545202255249],[7.367480646265616]
8,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[36724, 16188, 56947, 68698, 27009]]",[20822],[40.894779443740845],[6.619135068194701]
9,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[27217, 66123, 57266, 13528, 24644]]",[11292],[21.370278120040894],[7.204281514233882]
10,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[49138, 36923, 14661, 68493]]",[593],[1.054999589920044],[5.036721293760999]
11,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[24672, 12838, 65372, 53350]]",[3631],[6.951925992965698],[6.5443791757715815]
12,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[33147, 75409, 49338, 6673, 50971]]",[5705],[11.055869579315186],[6.616514583625416]
13,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[45357, 65918, 46186, 13248, 32108]]",[40522],[71.51150035858154],[8.238836987183827]
14,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[14567, 65498, 48346, 32758]]",[3297],[6.2744200229644775],[7.433641233538637]
15,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[73477, 7317, 29111, 49272]]",[6355],[12.246058464050293],[6.989356435643565]
16,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[46310, 11091, 65697, 33265]]",[5100],[9.267725944519043],[6.444723174595598]
17,stationary,4,"[101, 201]",StrapGA+SS_4b,"[[78067, 28885, 3396, 53059]]",[429],[0.7194712162017822],[5.0959248759959]
