scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[67685, 55808, 4468, 26011]]",[4235],[8.75855803489685],[5.5535329195532475]
1,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[9780, 51549, 77334, 3488, 32598, 46946]]",[11099],[23.983723640441895],[6.404962381041876]
2,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[6785, 46627, 77491, 30015]]",[15437],[33.08115839958191],[6.591950943446396]
3,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[66845, 46588, 15210, 27196]]",[1203],[2.0964291095733643],[4.828393556575964]
4,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[44046, 73997, 9412, 34858]]",[1156],[2.2902402877807617],[6.593506339044855]
5,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[13550, 67180, 25113, 48985]]",[9187],[20.22846817970276],[6.54275026226988]
6,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[5537, 35564, 52998, 65774, 6164]]",[160582],[360.0224676132202],[8.596559165727975]
7,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[32203, 14843, 50589, 68129, 52349]]",[5089],[11.676264524459839],[7.3012109699815815]
8,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[28262, 16188, 56947, 68698, 27009]]",[7025],[15.552081823348999],[5.851264335141323]
9,stationary,4,"[101, 201]",StrapGA+SS_sort_4b,"[[25003, 66123, 57266, 13528, 24644]]",[17992],[38.22665524482727],[7.440160260342136]
