scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 201]",Labbe,"[[67685, 55808, 4468, 26011]]",[10],[0.014723539352416992],[5.5535329195532475]
1,stationary,4,"[101, 201]",Labbe,"[[47417, 3488, 46946, 77334, 32598]]",[14],[0.02560257911682129],[9.317066305934793]
2,stationary,4,"[101, 201]",Labbe,"[[6785, 46627, 77491, 30015]]",[10],[0.0159299373626709],[6.591950943446396]
3,stationary,4,"[101, 201]",Labbe,"[[15210, 66845, 46588, 27196]]",[10],[0.013298749923706055],[5.403763457572106]
4,stationary,4,"[101, 201]",Labbe,"[[44046, 9412, 34858, 73997]]",[10],[0.012488365173339844],[6.873182795307424]
5,stationary,4,"[101, 201]",Labbe,"[[13550, 25113, 67180, 48985]]",[10],[0.01262354850769043],[6.689256807837156]
6,stationary,4,"[101, 201]",Labbe,"[[10404, 35564, 15706, 52998, 65774, 6164]]",[21],[0.0402836799621582],[9.774718154302917]
7,stationary,4,"[101, 201]",Labbe,"[[32203, 14843, 64640, 52349, 68129]]",[12],[0.01920461654663086],[8.518539466480217]
8,stationary,4,"[101, 201]",Labbe,"[[56947, 17075, 68698, 27009, 16188]]",[15],[0.02867269515991211],[8.957962168325292]
9,stationary,4,"[101, 201]",Labbe,"[[57266, 66123, 16820, 24644, 13528]]",[13],[0.022599220275878906],[9.240449754318387]
10,stationary,4,"[101, 201]",Labbe,"[[49138, 14661, 36923, 68493]]",[10],[0.009967327117919922],[6.538059459346356]
11,stationary,4,"[101, 201]",Labbe,"[[24672, 12838, 65372, 53350]]",[10],[0.013068437576293945],[6.5443791757715815]
12,stationary,4,"[101, 201]",Labbe,"[[75409, 33147, 15627, 50971, 6673]]",[14],[0.03549385070800781],[8.534320774644907]
13,stationary,4,"[101, 201]",Labbe,"[[65918, 32108, 46186, 13248]]",[10],[0.015192508697509766],[8.314928156786626]
14,stationary,4,"[101, 201]",Labbe,"[[14567, 65498, 48346, 32758]]",[10],[0.020808696746826172],[7.433641233538637]
15,stationary,4,"[101, 201]",Labbe,"[[73477, 7317, 29111, 49272]]",[10],[0.011287212371826172],[6.989356435643565]
16,stationary,4,"[101, 201]",Labbe,"[[46310, 65697, 11091, 33265]]",[10],[0.012671947479248047],[6.880688004446501]
17,stationary,4,"[101, 201]",Labbe,"[[3396, 78067, 28885, 53059]]",[10],[0.01020359992980957],[5.799045343682317]
18,stationary,4,"[101, 201]",Labbe,"[[36715, 66568, 56973, 9407]]",[10],[0.012292623519897461],[5.916993403670812]
19,stationary,4,"[101, 201]",Labbe,"[[14788, 65963, 36858, 50404, 66032]]",[16],[0.026765823364257812],[8.524379465839651]
20,stationary,4,"[101, 201]",Labbe,"[[25318, 13967, 46485, 66435, 52518]]",[12],[0.018828630447387695],[7.13948929191816]
21,stationary,4,"[101, 201]",Labbe,"[[27313, 65756, 54305, 14369, 76557]]",[14],[0.028406858444213867],[9.537753152375174]
22,stationary,4,"[101, 201]",Labbe,"[[8924, 49763, 69190, 32141]]",[10],[0.011389970779418945],[5.92464966160236]
23,stationary,4,"[101, 201]",Labbe,"[[70245, 37368, 57213, 5466]]",[10],[0.013754606246948242],[8.290750643286374]
24,stationary,4,"[101, 201]",Labbe,"[[48129, 64161, 13859, 27289]]",[10],[0.011407136917114258],[7.947888901210067]
25,stationary,4,"[101, 201]",Labbe,"[[5737, 33133, 72892, 46800]]",[10],[0.013735532760620117],[6.992340850830079]
26,stationary,4,"[101, 201]",Labbe,"[[27433, 75769, 4881, 47768]]",[10],[0.010197162628173828],[5.950818380979028]
27,stationary,4,"[101, 201]",Labbe,"[[69258, 54456, 15912, 57628, 31103, 52330, 31527]]",[22],[0.04737520217895508],[12.921301703877967]
28,stationary,4,"[101, 201]",Labbe,"[[27931, 14449, 76420, 49332]]",[10],[0.011648893356323242],[6.5049157737505325]
29,stationary,4,"[101, 201]",Labbe,"[[6826, 64211, 35962, 54325]]",[10],[0.009855985641479492],[7.173276606644734]
30,stationary,4,"[101, 201]",Labbe,"[[23975, 69443, 15578, 55706]]",[10],[0.010155200958251953],[9.030891274933769]
31,stationary,4,"[101, 201]",Labbe,"[[6342, 53214, 64799, 25490, 57191]]",[13],[0.025196075439453125],[7.354823424084351]
32,stationary,4,"[101, 201]",Labbe,"[[37219, 14020, 63955, 47988]]",[10],[0.01052403450012207],[7.71013781859143]
33,stationary,4,"[101, 201]",Labbe,"[[44518, 10608, 72753, 27370]]",[10],[0.0133209228515625],[8.308605012799253]
34,stationary,4,"[101, 201]",Labbe,"[[65217, 7785, 50912, 33960]]",[10],[0.010188102722167969],[6.382286877207236]
35,stationary,4,"[101, 201]",Labbe,"[[34476, 50204, 7334, 77440]]",[10],[0.014455080032348633],[6.965112221595084]
36,stationary,4,"[101, 201]",Labbe,"[[46112, 34201, 65062, 12413]]",[10],[0.010709285736083984],[6.133424011079391]
37,stationary,4,"[101, 201]",Labbe,"[[65064, 47217, 15178, 30618]]",[10],[0.010887384414672852],[5.767847106480363]
38,stationary,4,"[101, 201]",Labbe,"[[53125, 27636, 76562, 9019]]",[10],[0.01089024543762207],[7.597521128512845]
39,stationary,4,"[101, 201]",Labbe,"[[27461, 50233, 64950, 15532]]",[10],[0.01342916488647461],[7.064214869773035]
