scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,4,"[101, 201]",Labbe+S,"[[67685, 55808, 4468, 26011]]",[10],[0.019770383834838867],[5.5535329195532475]
1,stationary,4,"[101, 201]",Labbe+S,"[[7816, 46946, 3488, 77334, 32598]]",[14],[0.03681349754333496],[8.533394350863919]
2,stationary,4,"[101, 201]",Labbe+S,"[[6785, 46627, 77491, 30015]]",[10],[0.024646997451782227],[6.591950943446396]
3,stationary,4,"[101, 201]",Labbe+S,"[[46588, 15210, 66845, 27196]]",[10],[0.012618064880371094],[4.983973737282328]
4,stationary,4,"[101, 201]",Labbe+S,"[[44046, 34858, 9412, 73997]]",[10],[0.012641429901123047],[8.047750820499836]
5,stationary,4,"[101, 201]",Labbe+S,"[[13550, 25113, 67180, 48985]]",[11],[0.016366004943847656],[6.689256807837156]
6,stationary,4,"[101, 201]",Labbe+S,"[[3807, 35564, 52998, 65774, 6164]]",[17],[0.03479623794555664],[10.213042967390306]
7,stationary,4,"[101, 201]",Labbe+S,"[[32203, 14843, 67837, 45252, 68129, 52349]]",[17],[0.04274249076843262],[11.475672364943097]
8,stationary,4,"[101, 201]",Labbe+S,"[[56947, 75768, 27009, 16188, 68698]]",[13],[0.031235218048095703],[8.409053670297755]
9,stationary,4,"[101, 201]",Labbe+S,"[[57266, 66123, 11807, 24644, 13528]]",[13],[0.03034830093383789],[9.174916994453657]
10,stationary,4,"[101, 201]",Labbe+S,"[[49138, 68493, 14661, 36923]]",[10],[0.012780904769897461],[6.099093104825162]
11,stationary,4,"[101, 201]",Labbe+S,"[[12838, 24672, 65372, 53350]]",[10],[0.016452789306640625],[7.517646985951036]
12,stationary,4,"[101, 201]",Labbe+S,"[[33147, 75409, 8, 6673, 50971]]",[16],[0.03276824951171875],[7.342991876130057]
13,stationary,4,"[101, 201]",Labbe+S,"[[65918, 32108, 46186, 13248]]",[10],[0.013221979141235352],[8.314928156786626]
14,stationary,4,"[101, 201]",Labbe+S,"[[14567, 65498, 48346, 32758]]",[10],[0.01716446876525879],[7.433641233538637]
15,stationary,4,"[101, 201]",Labbe+S,"[[73477, 7317, 49272, 29111]]",[10],[0.015253067016601562],[7.953940144151744]
16,stationary,4,"[101, 201]",Labbe+S,"[[46310, 65697, 11091, 33265]]",[10],[0.015575885772705078],[6.880688004446501]
17,stationary,4,"[101, 201]",Labbe+S,"[[3396, 53059, 28885, 78067]]",[10],[0.013128042221069336],[5.4067794573189]
18,stationary,4,"[101, 201]",Labbe+S,"[[66568, 36715, 56973, 9407]]",[10],[0.013653755187988281],[6.841421909143429]
19,stationary,4,"[101, 201]",Labbe+S,"[[14788, 65871, 36858, 49838, 66032, 50404]]",[18],[0.04439496994018555],[9.29427472860506]
20,stationary,4,"[101, 201]",Labbe+S,"[[25318, 13967, 8, 66435, 52518]]",[12],[0.026412487030029297],[6.733335565812517]
21,stationary,4,"[101, 201]",Labbe+S,"[[27313, 1, 76557, 54305, 14369]]",[13],[0.030651092529296875],[7.252714874720809]
22,stationary,4,"[101, 201]",Labbe+S,"[[8924, 69190, 49763, 32141]]",[10],[0.017189741134643555],[5.27566820843385]
23,stationary,4,"[101, 201]",Labbe+S,"[[57213, 70245, 37368, 5466]]",[10],[0.018726587295532227],[7.6982252366471995]
24,stationary,4,"[101, 201]",Labbe+S,"[[48129, 64161, 13859, 27289]]",[10],[0.0168001651763916],[7.947888901210067]
25,stationary,4,"[101, 201]",Labbe+S,"[[5737, 33133, 72892, 46800]]",[10],[0.01724386215209961],[6.992340850830079]
26,stationary,4,"[101, 201]",Labbe+S,"[[27433, 75769, 47768, 4881]]",[10],[0.012735366821289062],[7.0782614679619815]
27,stationary,4,"[101, 201]",Labbe+S,"[[69258, 24754, 52330, 15912, 31527]]",[13],[0.026392221450805664],[8.919764603718672]
28,stationary,4,"[101, 201]",Labbe+S,"[[27931, 14449, 49332, 76420]]",[10],[0.01682567596435547],[7.853122850927977]
29,stationary,4,"[101, 201]",Labbe+S,"[[35962, 64211, 6826, 54325]]",[10],[0.01310110092163086],[6.9221731771336925]
30,stationary,4,"[101, 201]",Labbe+S,"[[55706, 15578, 69443, 23975]]",[10],[0.014977216720581055],[9.39702482317934]
31,stationary,4,"[101, 201]",Labbe+S,"[[6342, 7, 64799, 25490, 57191]]",[13],[0.027560949325561523],[7.241321186027903]
32,stationary,4,"[101, 201]",Labbe+S,"[[63955, 37219, 14020, 47988]]",[10],[0.013599395751953125],[8.879633146229358]
33,stationary,4,"[101, 201]",Labbe+S,"[[72753, 44518, 10608, 27370]]",[10],[0.01628899574279785],[7.886862545202275]
34,stationary,4,"[101, 201]",Labbe+S,"[[7785, 65217, 50912, 33960]]",[10],[0.015129804611206055],[6.581519450763665]
35,stationary,4,"[101, 201]",Labbe+S,"[[34476, 50204, 7334, 77440]]",[10],[0.018919706344604492],[6.965112221595084]
36,stationary,4,"[101, 201]",Labbe+S,"[[46112, 65062, 34201, 12413]]",[10],[0.015960693359375],[5.979125889693156]
37,stationary,4,"[101, 201]",Labbe+S,"[[15178, 65064, 47217, 30618]]",[10],[0.013118982315063477],[5.89761619567871]
38,stationary,4,"[101, 201]",Labbe+S,"[[53125, 27636, 9019, 76562]]",[10],[0.014688253402709961],[6.656084700858239]
39,stationary,4,"[101, 201]",Labbe+S,"[[15532, 27461, 50233, 64950]]",[10],[0.016376972198486328],[7.8281908630144486]
