scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 101]",Labbe+SS,"[[28164, 37293, 13010, 41786, 3129, 55955, 64269, 53986]]",[41],[0.08092474937438965],[9.347190928695225]
1,stationary,7,"[101, 101]",Labbe+SS,"[[35073, 27943, 5709, 16557, 70346, 42292, 3496, 56833]]",[55],[0.11283516883850098],[8.030388403410958]
2,stationary,7,"[101, 101]",Labbe+SS,"[[26493, 59789, 34352, 11521, 62885, 3910, 47843]]",[69],[0.10018372535705566],[7.335582746373545]
3,stationary,7,"[101, 101]",Labbe+SS,"[[69567, 53281, 16214, 39086, 47376, 1131, 23248, 33205]]",[55],[0.12976908683776855],[9.746960985542524]
4,stationary,7,"[101, 101]",Labbe+SS,"[[49951, 39310, 21531, 7032, 62191, 55511, 13950]]",[48],[0.09083104133605957],[9.19267468782935]
5,stationary,7,"[101, 101]",Labbe+SS,"[[29674, 67198, 57984, 6923, 14246, 34313, 47651]]",[37],[0.07884073257446289],[7.697952538669698]
6,stationary,7,"[101, 101]",Labbe+SS,"[[29448, 52204, 63048, 38687, 41880, 15979, 5752, 17132]]",[43],[0.10064578056335449],[9.752189368068583]
7,stationary,7,"[101, 101]",Labbe+SS,"[[31467, 52393, 24054, 14128, 9381, 46664, 62513]]",[43],[0.07250213623046875],[8.150658639586798]
8,stationary,7,"[101, 101]",Labbe+SS,"[[54025, 16158, 25831, 34310, 47016, 1727, 62081]]",[46],[0.07278156280517578],[6.863915244187458]
9,stationary,7,"[101, 101]",Labbe+SS,"[[17558, 34921, 60115, 63953, 46516, 1390, 24294]]",[82],[0.11777997016906738],[7.94415529081137]
