scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[37293, 55634, 28164, 41786, 64269, 13010, 53986, 3129]]",[195778],[360.012770652771],[7.756613935338389]
1,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[2616, 56833, 35073, 27943, 16557, 70346, 42292, 3496]]",[190793],[360.0313115119934],[7.668622551342048]
2,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[47843, 26493, 3910, 34352, 59789, 11521, 62885]]",[205474],[360.0045220851898],[6.521447204363228]
3,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[33223, 69567, 53281, 1131, 33205, 16214, 47376, 23248]]",[194341],[360.0335428714752],[7.708320443937094]
4,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[49951, 21531, 39310, 13950, 62191, 7032, 55511]]",[207177],[360.01673412323],[7.795354063204019]
5,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[29674, 67198, 34313, 47651, 57984, 6923, 14246]]",[194540],[360.00226855278015],[7.2031216989649405]
6,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[5337, 17132, 29448, 52204, 38687, 63048, 41880, 5752]]",[195135],[360.02715253829956],[7.828861799334535]
7,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[9287, 31467, 46664, 9381, 62513, 52393, 24054, 14128]]",[201299],[360.0006866455078],[7.403191883729236]
8,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[54025, 16158, 25831, 34310, 47016, 62081, 1727]]",[211823],[360.0289714336395],[6.2401933943871235]
9,stationary,7,"[101, 101]",StrapGA+SS_sort_4b,"[[17558, 1390, 24294, 63953, 60115, 46516, 34921]]",[166051],[285.41289258003235],[6.776200043328918]
