scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 101]",StrapGA+S_4b,"[[37293, 54951, 28164, 41786, 13010, 64269, 53986, 3129]]",[215659],[360.02748250961304],[7.829901521512778]
1,stationary,7,"[101, 101]",StrapGA+S_4b,"[[3, 41, 56833, 35073, 27943, 16557, 70346, 42292, 3496]]",[221034],[360.00611686706543],[7.26131171802483]
2,stationary,7,"[101, 101]",StrapGA+S_4b,"[[47843, 26493, 3910, 34352, 59789, 11521, 62885]]",[226098],[360.00479650497437],[6.521447204363228]
3,stationary,7,"[101, 101]",StrapGA+S_4b,"[[8, 32308, 69567, 53281, 1131, 33205, 16214, 47376, 23248]]",[222514],[360.0243549346924],[7.654898084508311]
4,stationary,7,"[101, 101]",StrapGA+S_4b,"[[49951, 21531, 39310, 13950, 62191, 7032, 55511]]",[234553],[360.0145411491394],[7.795354063204019]
5,stationary,7,"[101, 101]",StrapGA+S_4b,"[[29674, 67198, 34313, 47651, 57984, 6923, 14246]]",[216418],[360.0149505138397],[7.2031216989649405]
6,stationary,7,"[101, 101]",StrapGA+S_4b,"[[29448, 52204, 38687, 63048, 41880, 0, 17132, 5752]]",[211845],[360.0014522075653],[7.587984336248718]
7,stationary,7,"[101, 101]",StrapGA+S_4b,"[[8179, 31467, 46664, 9381, 62513, 52393, 24054, 14128]]",[229681],[360.00041127204895],[7.311329733971323]
8,stationary,7,"[101, 101]",StrapGA+S_4b,"[[54025, 16158, 25831, 34310, 47016, 62081, 1727]]",[231596],[360.00666427612305],[6.2401933943871235]
9,stationary,7,"[101, 101]",StrapGA+S_4b,"[[17558, 1390, 24294, 63953, 60115, 46516, 34921]]",[185876],[293.8058500289917],[6.776200043328918]
