scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 101]",Labbe,"[[28164, 37293, 13010, 41786, 3129, 67043, 53986, 64269]]",[38],[0.05656027793884277],[9.687491875827902]
1,stationary,7,"[101, 101]",Labbe,"[[35073, 27943, 1464, 16557, 70346, 42292, 3496, 56833]]",[48],[0.07826542854309082],[8.462295490680354]
2,stationary,7,"[101, 101]",Labbe,"[[26493, 59789, 34352, 3910, 11521, 47843, 62885]]",[69],[0.08970975875854492],[8.021801385785093]
3,stationary,7,"[101, 101]",Labbe,"[[69567, 53281, 47376, 16214, 4617, 33205, 23248, 1131]]",[45],[0.07028484344482422],[9.009487936756399]
4,stationary,7,"[101, 101]",Labbe,"[[49951, 39310, 21531, 13950, 7032, 62191, 55511]]",[49],[0.05655550956726074],[9.010286136664966]
5,stationary,7,"[101, 101]",Labbe,"[[29674, 67198, 57984, 6923, 14246, 34313, 47651]]",[38],[0.061878204345703125],[7.697952538669698]
6,stationary,7,"[101, 101]",Labbe,"[[52204, 29448, 63048, 38687, 41880, 4405, 17132, 5752]]",[48],[0.08934307098388672],[9.234888582890576]
7,stationary,7,"[101, 101]",Labbe,"[[52393, 31467, 9381, 62513, 24054, 14128, 46664]]",[48],[0.0603487491607666],[7.964659552999063]
8,stationary,7,"[101, 101]",Labbe,"[[54025, 16158, 34310, 47016, 25831, 62081, 1727]]",[49],[0.06097102165222168],[6.689569491207011]
9,stationary,7,"[101, 101]",Labbe,"[[17558, 34921, 63953, 24294, 46516, 1390, 60115]]",[77],[0.08838057518005371],[8.236408860612624]
