scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[37293, 55449, 28164, 41786, 64269, 13010, 53986, 3129]]",[231873],[360.0067503452301],[7.844979490147959]
1,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[67319, 42292, 3496, 16557, 56833, 70346, 35073, 27943]]",[233536],[360.00563383102417],[7.711489305401793]
2,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[47843, 26493, 3910, 34352, 59789, 11521, 62885]]",[252946],[351.69418001174927],[6.521447204363228]
3,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[69567, 53281, 1122, 33205, 16214, 47376, 23248, 1131]]",[237789],[360.01407742500305],[7.565753215374332]
4,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[49951, 21531, 39310, 13950, 62191, 7032, 55511]]",[262902],[360.0061230659485],[7.795354063204019]
5,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[29674, 67198, 34313, 47651, 57984, 6923, 14246]]",[212576],[324.18378591537476],[7.2031216989649405]
6,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[29448, 52204, 38687, 63048, 41880, 6241, 17132, 5752]]",[233372],[360.014981508255],[7.60074810556846]
7,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[31467, 52393, 24054, 9381, 62513, 14128, 46664]]",[254243],[360.0086772441864],[7.505908554379303]
8,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[54025, 1727, 33698, 16158, 25831, 47016, 62081, 34310]]",[251429],[360.00575041770935],[6.228858004466143]
9,stationary,7,"[101, 101]",StrapGA_sort_4b,"[[17558, 1390, 24294, 63953, 60115, 46516, 34921]]",[103107],[143.98750948905945],[6.776200043328918]
