scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,7,"[101, 101]",Labbe+S,"[[28164, 37293, 13010, 3129, 41786, 41, 53986, 64269]]",[42],[0.09714651107788086],[8.912262638960733]
1,stationary,7,"[101, 101]",Labbe+S,"[[35073, 27943, 3, 16557, 70346, 42292, 56833, 3496]]",[57],[0.11737251281738281],[8.424808611728178]
2,stationary,7,"[101, 101]",Labbe+S,"[[26493, 59789, 47843, 3910, 11521, 34352, 62885]]",[65],[0.09495997428894043],[7.4925007149724685]
3,stationary,7,"[101, 101]",Labbe+S,"[[69567, 53281, 47376, 16214, 32220, 1131, 23248, 33205]]",[41],[0.08084344863891602],[8.773268327618588]
4,stationary,7,"[101, 101]",Labbe+S,"[[49951, 39310, 21531, 62191, 55511, 13950, 7032]]",[49],[0.07131171226501465],[9.533523270635321]
5,stationary,7,"[101, 101]",Labbe+S,"[[29674, 67198, 57984, 34313, 6923, 47651, 14246]]",[37],[0.06244611740112305],[7.936860418791817]
6,stationary,7,"[101, 101]",Labbe+S,"[[29448, 52204, 38687, 63048, 41880, 0, 17132, 5752]]",[49],[0.09360122680664062],[7.587984336248718]
7,stationary,7,"[101, 101]",Labbe+S,"[[31467, 52393, 24054, 62513, 9381, 14128, 46664]]",[42],[0.0648050308227539],[8.744148598094979]
8,stationary,7,"[101, 101]",Labbe+S,"[[54025, 16158, 47016, 34310, 1727, 62081, 25831]]",[47],[0.07664299011230469],[7.076863580647082]
9,stationary,7,"[101, 101]",Labbe+S,"[[17558, 34921, 63953, 24294, 46516, 60115, 1390]]",[71],[0.1008446216583252],[8.17116866158967]
