scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,8,"[100, 200]",Labbe+S,"[[14, 86073, 124752, 75548, 12222, 55888, 25913, 104225, 116583, 143827, 109387]]",[92],[0.4850907325744629],[34.74]
1,mobile,8,"[100, 200]",Labbe+S,"[[106298, 4, 143622, 29, 65374, 125938, 34234, 16331, 54892, 95976]]",[125],[0.4789698123931885],[32.46]
2,mobile,8,"[100, 200]",Labbe+S,"[[15910, 21, 144677, 104237, 24519, 45981, 132945, 95184, 73219]]",[77],[0.180955171585083],[31.68]
3,mobile,8,"[100, 200]",Labbe+S,"[[33890, 4706, 36, 45944, 115782, 28, 132940, 50, 67596, 144436, 91431]]",[100],[0.4053471088409424],[41.7]
4,mobile,8,"[100, 200]",Labbe+S,"[[43, 64236, 5736, 55090, 96329, 153979, 104897, 85977, 73339, 28817, 136226]]",[184],[0.8296971321105957],[35.300000000000004]
5,mobile,8,"[100, 200]",Labbe+S,"[[43739, 14232, 113751, 156389, 25974, 93077, 123835, 104292, 74148, 16634, 27586, 34312, 9187, 92027, 34284]]",[783],[1.8829140663146973],[44.62]
6,mobile,8,"[100, 200]",Labbe+S,"[[134833, 4, 26630, 64075, 85313, 156384, 48194, 94139, 103753, 11487]]",[110],[0.29894161224365234],[33.86]
7,mobile,8,"[100, 200]",Labbe+S,"[[6, 44026, 73346, 125189, 153637, 4750, 93802, 25714, 112479, 25105]]",[87],[0.18805646896362305],[27.78]
8,mobile,8,"[100, 200]",Labbe+S,"[[28, 24973, 73721, 106537, 125075, 24, 12294, 143828, 55138, 91031, 76586]]",[194],[0.47189927101135254],[30.54]
9,mobile,8,"[100, 200]",Labbe+S,"[[94766, 147170, 13, 44484, 103933, 11483, 123827, 73521, 136207, 27605]]",[159],[0.3706400394439697],[32.34]
