scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",Labbe+S,"[[16390, 2255, 27758]]",[6],[0.009713411331176758],[3.709143352508545]
1,stationary,3,"[100, 100]",Labbe+S,"[[11638, 28388, 6245, 26419]]",[8],[0.019219636917114258],[4.3444623947143555]
2,stationary,3,"[100, 100]",Labbe+S,"[[18647, 5543, 23037]]",[6],[0.00834512710571289],[2.336480188369751]
3,stationary,3,"[100, 100]",Labbe+S,"[[2793, 23860, 12722]]",[6],[0.00782012939453125],[3.857512283325195]
4,stationary,3,"[100, 100]",Labbe+S,"[[21639, 4446, 16085]]",[6],[0.008995532989501953],[2.4655442428588867]
5,stationary,3,"[100, 100]",Labbe+S,"[[16839, 23820, 8564]]",[6],[0.007500886917114258],[3.609637145996094]
6,stationary,3,"[100, 100]",Labbe+S,"[[21759, 2, 6587, 15757]]",[8],[0.017675161361694336],[3.0403940486907963]
7,stationary,3,"[100, 100]",Labbe+S,"[[17538, 28389, 4238, 24671]]",[8],[0.014877796173095703],[4.4719049263000485]
8,stationary,3,"[100, 100]",Labbe+S,"[[17336, 8167, 26293]]",[6],[0.010638236999511719],[4.0029779815673825]
9,stationary,3,"[100, 100]",Labbe+S,"[[28744, 12877, 4431]]",[6],[0.009546518325805664],[3.9369481658935546]
10,stationary,3,"[100, 100]",Labbe+S,"[[3441, 28430, 15954]]",[6],[0.011252880096435547],[3.876567211151123]
11,stationary,3,"[100, 100]",Labbe+S,"[[7377, 14082, 23948, 6440]]",[9],[0.0344700813293457],[4.642839374542237]
12,stationary,3,"[100, 100]",Labbe+S,"[[21618, 14431, 5178]]",[6],[0.009176969528198242],[3.557062110900879]
13,stationary,3,"[100, 100]",Labbe+S,"[[5264, 24793, 15939]]",[6],[0.0075225830078125],[3.1568000221252444]
14,stationary,3,"[100, 100]",Labbe+S,"[[1389, 25142, 16887]]",[6],[0.010583877563476562],[3.4946051406860352]
15,stationary,3,"[100, 100]",Labbe+S,"[[5385, 13141, 27986, 17838, 24647]]",[12],[0.022490262985229492],[5.154303193092346]
16,stationary,3,"[100, 100]",Labbe+S,"[[1982, 27968, 14626]]",[6],[0.009010791778564453],[3.6164797163009643]
17,stationary,3,"[100, 100]",Labbe+S,"[[16272, 3167, 21925]]",[6],[0.010959625244140625],[3.649782428741455]
18,stationary,3,"[100, 100]",Labbe+S,"[[15466, 28290, 14590, 7864, 23840]]",[21],[0.04598641395568848],[5.317796039581299]
19,stationary,3,"[100, 100]",Labbe+S,"[[13535, 28119, 7580]]",[6],[0.007391214370727539],[3.581047763824463]
20,stationary,3,"[100, 100]",Labbe+S,"[[8079, 12449, 26333]]",[6],[0.008819103240966797],[3.239147691726685]
21,stationary,3,"[100, 100]",Labbe+S,"[[22189, 14153, 3623]]",[6],[0.008190155029296875],[4.003648061752319]
22,stationary,3,"[100, 100]",Labbe+S,"[[3325, 26769, 13284]]",[6],[0.007999181747436523],[3.575944175720215]
23,stationary,3,"[100, 100]",Labbe+S,"[[21454, 2380, 14343, 6939]]",[9],[0.017562150955200195],[4.5786050605773925]
24,stationary,3,"[100, 100]",Labbe+S,"[[18334, 5439, 23889]]",[6],[0.009399175643920898],[3.471487159729004]
25,stationary,3,"[100, 100]",Labbe+S,"[[26590, 3956, 18048]]",[6],[0.009260416030883789],[3.4388050842285156]
26,stationary,3,"[100, 100]",Labbe+S,"[[5437, 21755, 16463]]",[6],[0.008451223373413086],[3.0260754966735837]
27,stationary,3,"[100, 100]",Labbe+S,"[[8067, 28642, 12369]]",[6],[0.00908041000366211],[3.7979728507995603]
28,stationary,3,"[100, 100]",Labbe+S,"[[8075, 13334, 5954, 23185]]",[9],[0.016353368759155273],[4.151496849060059]
29,stationary,3,"[100, 100]",Labbe+S,"[[3543, 26165, 13292]]",[6],[0.009945869445800781],[4.225009346008301]
30,stationary,3,"[100, 100]",Labbe+S,"[[7351, 15882, 26219]]",[6],[0.007406949996948242],[2.716009950637818]
31,stationary,3,"[100, 100]",Labbe+S,"[[12259, 22384, 6327]]",[6],[0.008775949478149414],[3.649608993530274]
32,stationary,3,"[100, 100]",Labbe+S,"[[28181, 5425, 16253, 2069]]",[8],[0.014834403991699219],[4.894155178070068]
33,stationary,3,"[100, 100]",Labbe+S,"[[12550, 27086, 7422, 25476]]",[8],[0.016451120376586914],[4.5522406387329095]
34,stationary,3,"[100, 100]",Labbe+S,"[[21288, 12042, 5447]]",[6],[0.008790731430053711],[3.3502516746520996]
35,stationary,3,"[100, 100]",Labbe+S,"[[25048, 16586, 1626]]",[6],[0.009130477905273438],[3.821973114013672]
36,stationary,3,"[100, 100]",Labbe+S,"[[2767, 16642, 3, 26040, 17193]]",[14],[0.029262065887451172],[4.2115620994567875]
37,stationary,3,"[100, 100]",Labbe+S,"[[15375, 28546, 1945]]",[6],[0.007315397262573242],[3.205065956115723]
38,stationary,3,"[100, 100]",Labbe+S,"[[25984, 8243, 13529]]",[6],[0.0077631473541259766],[2.6322446250915528]
39,stationary,3,"[100, 100]",Labbe+S,"[[26918, 3620, 16874]]",[6],[0.007606029510498047],[3.5080988502502444]
