scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[16390, 2255, 27758]]",[671],[1.2530896663665771],[3.709143352508545]
1,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[25471, 6245, 26419, 11638]]",[1211],[2.549785852432251],[3.3683034944534302]
2,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[18647, 5543, 23037]]",[184],[0.33135461807250977],[2.336480188369751]
3,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[2793, 12722, 23860]]",[330],[0.5964040756225586],[3.337744560241699]
4,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[16085, 21639, 4446]]",[157],[0.29047417640686035],[2.4304856204986574]
5,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[23820, 16839, 8564]]",[93],[0.15941548347473145],[3.403990821838379]
6,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[16754, 21759, 6587, 15757]]",[1209],[2.4297564029693604],[3.2401827812194828]
7,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[17538, 24051, 23963, 4238, 24671]]",[1768],[3.6194562911987305],[3.5786604213714597]
8,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[17336, 8167, 26293]]",[2541],[4.903449773788452],[4.0029779815673825]
9,stationary,3,"[100, 100]",StrapGA+SS_sort_6b,"[[28744, 12877, 4431]]",[1223],[2.4131181240081787],[3.9369481658935546]
