scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[16390, 2255, 27758]]",[768],[1.3566513061523438],[3.709143352508545]
1,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[25372, 6245, 26419, 11638]]",[1681],[3.33852219581604],[3.419681429862976]
2,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[18647, 5543, 23037]]",[229],[0.3978874683380127],[2.336480188369751]
3,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[2793, 12722, 23860]]",[600],[1.0252878665924072],[3.337744560241699]
4,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[16085, 21639, 4446]]",[208],[0.3655741214752197],[2.4304856204986574]
5,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[3, 23820, 16839, 8564]]",[115],[0.1837172508239746],[3.2225098037719726]
6,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[21759, 2, 6587, 15757]]",[547],[1.0028948783874512],[3.0403940486907963]
7,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[17538, 1, 24671, 4238]]",[778],[1.534940242767334],[3.192628021240234]
8,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[2, 8167, 17336, 26293]]",[2165],[3.9854838848114014],[3.89935173034668]
9,stationary,3,"[100, 100]",StrapGA+S_sort_6b,"[[28744, 12877, 4431]]",[1326],[2.4900662899017334],[3.9369481658935546]
