scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[16390, 2255, 27758]]",[539],[1.066183090209961],[3.709143352508545]
1,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[11638, 8249, 26419, 6245]]",[604],[1.2492728233337402],[3.4636013221740725]
2,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[18647, 5543, 23037]]",[105],[0.1791064739227295],[2.336480188369751]
3,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[2793, 12722, 23860]]",[373],[0.6804091930389404],[3.337744560241699]
4,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[16085, 21639, 4446]]",[101],[0.18788504600524902],[2.4304856204986574]
5,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[3, 23820, 16839, 8564]]",[119],[0.19954824447631836],[3.2225098037719726]
6,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[21759, 2, 6587, 15757]]",[384],[0.7513296604156494],[3.0403940486907963]
7,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[17538, 1, 24671, 4238]]",[416],[0.885836124420166],[3.192628021240234]
8,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[2, 8167, 17336, 26293]]",[894],[1.715752363204956],[3.89935173034668]
9,stationary,3,"[100, 100]",StrapGA+S_sort_4b,"[[28744, 12877, 4431]]",[756],[1.5609409809112549],[3.9369481658935546]
