scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[16390, 2255, 27758]]",[309],[0.6581199169158936],[3.709143352508545]
1,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[11638, 8446, 26419, 6245]]",[915],[2.011154890060425],[3.477719039916992]
2,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[18647, 5543, 23037]]",[112],[0.20516252517700195],[2.336480188369751]
3,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[2793, 12722, 23860]]",[215],[0.4177370071411133],[3.337744560241699]
4,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[16085, 21639, 4446]]",[115],[0.22539830207824707],[2.4304856204986574]
5,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[23820, 16839, 8564]]",[91],[0.157609224319458],[3.403990821838379]
6,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[17459, 21759, 6587, 15757]]",[517],[1.0943257808685303],[3.3236598777770996]
7,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[17538, 23868, 4238, 24671]]",[603],[1.3172619342803955],[3.4711522769927976]
8,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[17336, 8167, 26293]]",[850],[1.754756212234497],[4.0029779815673825]
9,stationary,3,"[100, 100]",StrapGA+SS_sort_4b,"[[28744, 12877, 4431]]",[570],[1.1959872245788574],[3.9369481658935546]
