scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,mobile,7,"[100, 200]",Labbe+S,"[[124104, 15911, 9, 116223, 50865, 22, 95153, 28601, 67343]]",[69],[0.1570148468017578],[26.14]
1,mobile,7,"[100, 200]",Labbe+S,"[[35761, 6175, 43930, 104412, 54799, 37, 75492, 87306, 125261]]",[59],[0.13503623008728027],[30.14]
2,mobile,7,"[100, 200]",Labbe+S,"[[95475, 8414, 116409, 65466, 5, 8, 48803, 31561, 123757, 11115]]",[98],[0.31295013427734375],[39.18]
3,mobile,7,"[100, 200]",Labbe+S,"[[19, 34610, 56062, 106285, 125623, 4132, 83972, 53769, 76311]]",[80],[0.18539667129516602],[29.560000000000002]
4,mobile,7,"[100, 200]",Labbe+S,"[[66474, 116307, 54823, 35669, 86748, 125311, 15, 12587, 44798]]",[58],[0.1370563507080078],[34.28]
5,mobile,7,"[100, 200]",Labbe+S,"[[6, 106355, 24264, 14, 75160, 135614, 93270, 5794, 48917]]",[75],[0.1709904670715332],[32.540000000000006]
6,mobile,7,"[100, 200]",Labbe+S,"[[9, 134469, 84392, 31, 64277, 12022, 53775, 105942, 33911]]",[83],[0.2079474925994873],[35.940000000000005]
7,mobile,7,"[100, 200]",Labbe+S,"[[15, 76415, 136152, 8995, 95708, 27147, 44297, 112466]]",[50],[0.11453008651733398],[29.220000000000002]
8,mobile,7,"[100, 200]",Labbe+S,"[[123861, 56380, 116220, 18, 11681, 32137, 64157, 85601, 24, 125614, 5089, 94086]]",[177],[0.47263383865356445],[40.42]
9,mobile,7,"[100, 200]",Labbe+S,"[[34804, 136338, 85823, 8961, 103922, 55694, 66677]]",[44],[0.10320162773132324],[18.180000000000003]
