scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[101, 101]",StrapGA_4b,"[[18179, 33803, 1254, 23772, 47025]]",[11914],[16.136966705322266],[5.8348962670505635]
1,stationary,5,"[101, 101]",StrapGA_4b,"[[18997, 37830, 22077, 3623, 42554]]",[3955],[5.057705640792847],[4.990816720641486]
2,stationary,5,"[101, 101]",StrapGA_4b,"[[12122, 8585, 26806, 32804, 46431]]",[1567],[1.8510229587554932],[4.873716113590958]
3,stationary,5,"[101, 101]",StrapGA_4b,"[[39375, 8087, 12358, 45449, 26622]]",[12589],[17.61072301864624],[5.930153742875203]
4,stationary,5,"[101, 101]",StrapGA_4b,"[[1908, 17369, 42961, 38109, 27946]]",[2704],[3.323499917984009],[4.723328321286947]
5,stationary,5,"[101, 101]",StrapGA_4b,"[[25110, 47098, 39458, 1242, 17178]]",[34403],[47.65670990943909],[6.412548008531627]
6,stationary,5,"[101, 101]",StrapGA_4b,"[[25396, 12253, 49546, 33734, 2888]]",[32253],[43.67077279090881],[5.500559240284533]
7,stationary,5,"[101, 101]",StrapGA_4b,"[[46950, 13799, 1859, 35963, 28651, 49178]]",[97156],[137.8234326839447],[5.845578186110695]
8,stationary,5,"[101, 101]",StrapGA_4b,"[[1553, 34387, 24542, 16507, 49862]]",[13983],[19.243446826934814],[5.39302370807912]
9,stationary,5,"[101, 101]",StrapGA_4b,"[[8845, 22688, 11748, 49294, 32315]]",[16662],[22.557865142822266],[6.271581763088114]
