scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[18179, 33803, 1254, 23772, 47025]]",[11277],[19.470823049545288],[5.8348962670505635]
1,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[18997, 37830, 22077, 3623, 42554]]",[8863],[15.447569847106934],[4.990816720641486]
2,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[12122, 8585, 26806, 32804, 46431]]",[3814],[6.184167385101318],[4.873716113590958]
3,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[39375, 8087, 12358, 45449, 26622]]",[47648],[84.33780312538147],[5.930153742875203]
4,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[1908, 17369, 42961, 38109, 27946]]",[4199],[6.936076402664185],[4.723328321286947]
5,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[25110, 47098, 39458, 1242, 17178]]",[71724],[127.70141386985779],[6.412548008531627]
6,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[25396, 12253, 49546, 33734, 2888]]",[41077],[71.56050109863281],[5.500559240284533]
7,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[13799, 1859, 28651, 49178, 35963]]",[84342],[155.43138241767883],[5.951477749512927]
8,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[1553, 34387, 24542, 16507, 49862]]",[14754],[26.086400270462036],[5.39302370807912]
9,stationary,5,"[101, 101]",StrapGA+SS_4b,"[[8845, 22688, 11748, 49294, 32315]]",[37480],[66.31689047813416],[6.271581763088114]
