scene_id,mode,n,grid_size,alg,plans,steps,elapsed_times,costs
0,stationary,5,"[101, 101]",StrapGA+S_4b,"[[18179, 33803, 8, 1254, 23772, 47025]]",[10754],[17.25546431541443],[5.55953960796394]
1,stationary,5,"[101, 101]",StrapGA+S_4b,"[[18997, 37830, 22077, 3623, 42554]]",[15671],[25.157838821411133],[4.990816720641486]
2,stationary,5,"[101, 101]",StrapGA+S_4b,"[[12122, 8585, 26806, 32804, 46431]]",[5917],[8.999718189239502],[4.873716113590958]
3,stationary,5,"[101, 101]",StrapGA+S_4b,"[[39375, 8087, 12358, 45449, 26622]]",[80822],[132.5888078212738],[5.930153742875203]
4,stationary,5,"[101, 101]",StrapGA+S_4b,"[[17369, 16, 1908, 42961, 38109, 27946]]",[5562],[8.984751462936401],[4.6635957821761025]
5,stationary,5,"[101, 101]",StrapGA+S_4b,"[[25110, 47098, 39458, 1242, 17178]]",[103397],[173.78980350494385],[6.412548008531627]
6,stationary,5,"[101, 101]",StrapGA+S_4b,"[[25396, 12253, 49546, 33734, 2888]]",[109235],[179.69787406921387],[5.500559240284533]
7,stationary,5,"[101, 101]",StrapGA+S_4b,"[[13799, 48973, 1859, 35963, 28651, 49178]]",[49310],[85.19921612739563],[5.597890530010261]
8,stationary,5,"[101, 101]",StrapGA+S_4b,"[[1553, 34387, 24542, 16507, 49862]]",[29880],[49.63795208930969],[5.39302370807912]
9,stationary,5,"[101, 101]",StrapGA+S_4b,"[[8845, 22688, 11748, 49294, 32315]]",[49948],[82.21892833709717],[6.271581763088114]
